UserID,Venue category name,Latitude,Longitude,Time,Timegap,Trajectory
882,Vegetarian / Vegan Restaurant,40.73097177,-73.98551379,5/4/2012 1:09:53,0 days 00:00:19.000000000,36080
882,Hardware Store,40.82236946,-73.95362487,5/4/2012 1:33:32,0 days 00:23:39.000000000,36080
882,Hardware Store,40.81064318,-73.94698356,5/4/2012 1:34:02,0 days 00:00:30.000000000,36080
882,Hardware Store,40.825039000000004,-73.95172099999999,5/4/2012 1:34:28,0 days 00:00:26.000000000,36080
882,Hardware Store,40.81191546,-73.94183451,5/4/2012 1:34:44,0 days 00:00:16.000000000,36080
882,Hardware Store,40.78106037,-73.94916483,5/4/2012 1:35:04,0 days 00:00:20.000000000,36080
882,Arts & Crafts Store,40.625252,-74.136899,6/6/2012 21:14:02,0 days 16:29:03.000000000,36084
882,Arts & Crafts Store,40.636412,-73.739306,6/6/2012 21:14:38,0 days 00:00:36.000000000,36084
882,Arts & Crafts Store,40.89307703,-73.81878531,6/6/2012 21:14:51,0 days 00:00:13.000000000,36084
882,Burger Joint,40.89369421,-73.81992817,6/6/2012 21:17:42,0 days 00:02:51.000000000,36084
882,Diner,40.89433632,-73.82361588,6/6/2012 21:18:03,0 days 00:00:21.000000000,36084
882,Arts & Crafts Store,40.792664,-73.69588399999999,6/6/2012 22:11:58,0 days 00:53:55.000000000,36084
882,Food & Drink Shop,40.65322454,-73.94989956,6/6/2012 22:12:11,0 days 00:00:13.000000000,36084
882,Arts & Crafts Store,40.69601427,-73.9823458,6/6/2012 22:12:24,0 days 00:00:13.000000000,36084
882,Food & Drink Shop,40.69475201,-73.98378633,6/6/2012 22:16:00,0 days 00:03:36.000000000,36084
882,Other Great Outdoors,40.69533183,-73.97478717,6/6/2012 22:16:41,0 days 00:00:41.000000000,36084
882,Gym / Fitness Center,40.71581655,-74.00619629,6/6/2012 22:44:57,0 days 00:28:16.000000000,36084
882,Arts & Crafts Store,40.71981038,-74.00258103,6/7/2012 0:55:06,0 days 02:10:09.000000000,36084
882,Arts & Crafts Store,40.71112576,-73.85838032,6/7/2012 0:57:17,0 days 00:02:11.000000000,36084
882,Arts & Crafts Store,40.75245876,-73.9097929,6/7/2012 0:57:32,0 days 00:00:15.000000000,36084
882,Clothing Store,40.72439706,-74.00142758,9/5/2012 18:49:44,18 days 21:26:59.000000000,36092
882,Electronics Store,40.72501469,-73.99909973,9/5/2012 19:39:44,0 days 00:50:00.000000000,36092
883,Harbor / Marina,40.60821854,-73.91919136,4/17/2012 15:27:42,0 days 05:04:28.000000000,36096
883,Ferry,40.60725372,-73.91848128,4/17/2012 16:23:17,0 days 00:55:35.000000000,36096
883,Seafood Restaurant,40.60354829,-73.91515,4/17/2012 18:03:54,0 days 01:40:37.000000000,36096
883,Church,40.70095305,-73.89970136,4/22/2012 13:51:05,1 days 03:16:30.000000000,36098
883,Church,40.792729200000004,-73.97301369,4/22/2012 15:02:15,0 days 01:11:10.000000000,36098
883,Japanese Restaurant,40.701059,-73.891625,5/26/2012 19:21:43,1 days 05:02:34.000000000,36107
883,Food & Drink Shop,40.70043391,-73.89766881,5/26/2012 20:10:51,0 days 00:49:08.000000000,36107
883,Church,40.70089631,-73.89996547,1/13/2013 9:57:11,0 days 19:58:08.000000000,36112
883,Nursery School,40.70085408,-73.89977025,1/13/2013 9:57:19,0 days 00:00:08.000000000,36112
883,Nursery School,40.70085408,-73.89977025,1/16/2013 15:56:49,1 days 19:59:08.000000000,36114
883,Home (private),40.69807076,-73.89482953,1/16/2013 15:57:20,0 days 00:00:31.000000000,36114
883,Food & Drink Shop,40.70058576,-73.89898939,1/16/2013 15:57:34,0 days 00:00:14.000000000,36114
883,Brewery,40.75630295,-73.9851737,1/16/2013 17:18:07,0 days 01:20:33.000000000,36114
884,Vegetarian / Vegan Restaurant,40.7422967,-74.00635123,5/11/2012 13:06:59,0 days 03:08:30.000000000,36130
884,Park,40.74706189,-74.00519371,5/11/2012 13:12:30,0 days 00:05:31.000000000,36130
884,Coffee Shop,40.74247745,-74.00684595,5/31/2012 12:47:11,2 days 00:10:41.000000000,36132
884,Vegetarian / Vegan Restaurant,40.7422967,-74.00635123,5/31/2012 12:47:47,0 days 00:00:36.000000000,36132
884,Building,40.74132211,-74.00244905,5/31/2012 13:09:49,0 days 00:22:02.000000000,36132
884,Bar,40.720232700000004,-73.99330729,2/7/2013 20:43:06,0 days 07:23:51.000000000,36137
884,Music Venue,40.72048005,-73.9935598,2/7/2013 21:58:38,0 days 01:15:32.000000000,36137
885,Office,40.70972827,-74.01076978,4/12/2012 7:19:17,0 days 07:03:42.000000000,36141
885,Coffee Shop,40.70964742,-74.01051729999999,4/12/2012 7:19:40,0 days 00:00:23.000000000,36141
885,Bank,40.71101336,-74.00891056,4/12/2012 7:28:12,0 days 00:08:32.000000000,36141
885,Coffee Shop,40.71041373,-74.00784896,4/12/2012 7:28:55,0 days 00:00:43.000000000,36141
885,Subway,40.71037756,-74.00755405,4/12/2012 7:32:09,0 days 00:03:14.000000000,36141
885,Subway,40.816188000000004,-73.917947,4/12/2012 8:07:02,0 days 00:34:53.000000000,36141
885,Home (private),40.81827071,-73.9065883,4/12/2012 8:07:48,0 days 00:00:46.000000000,36141
885,Office,40.70972827,-74.01076978,4/13/2012 7:43:47,0 days 23:35:59.000000000,36142
885,Coffee Shop,40.70964742,-74.01051729999999,4/13/2012 7:44:27,0 days 00:00:40.000000000,36142
885,Office,40.70972827,-74.01076978,4/19/2012 6:41:13,0 days 09:00:11.000000000,36147
885,Coffee Shop,40.70964742,-74.01051729999999,4/19/2012 6:41:48,0 days 00:00:35.000000000,36147
885,Subway,40.816188000000004,-73.917947,4/19/2012 7:27:50,0 days 00:46:02.000000000,36147
885,Home (private),40.81827071,-73.9065883,4/19/2012 7:28:40,0 days 00:00:50.000000000,36147
885,Office,40.70972827,-74.01076978,5/5/2012 4:01:35,0 days 04:17:27.000000000,36159
885,Coffee Shop,40.70964742,-74.01051729999999,5/5/2012 4:01:50,0 days 00:00:15.000000000,36159
885,Subway,40.71037756,-74.00755405,5/5/2012 4:23:11,0 days 00:21:21.000000000,36159
885,Subway,40.816188000000004,-73.917947,5/5/2012 5:01:22,0 days 00:38:11.000000000,36159
885,Subway,40.7076499,-74.01398788,5/6/2012 23:22:09,1 days 18:20:47.000000000,36160
885,Office,40.70972827,-74.01076978,5/6/2012 23:23:23,0 days 00:01:14.000000000,36160
885,Subway,40.816188000000004,-73.917947,5/13/2012 21:45:45,0 days 13:25:07.000000000,36169
885,Subway,40.7076499,-74.01398788,5/13/2012 22:25:27,0 days 00:39:42.000000000,36169
885,Coffee Shop,40.70964742,-74.01051729999999,5/13/2012 22:28:28,0 days 00:03:01.000000000,36169
885,Office,40.70972827,-74.01076978,5/13/2012 22:28:56,0 days 00:00:28.000000000,36169
885,Park,40.70919832,-74.01118577,5/13/2012 23:47:53,0 days 01:18:57.000000000,36169
885,Subway,40.69928373,-73.99051666,5/17/2012 15:50:38,0 days 08:26:05.000000000,36174
885,College Academic Building,40.70006672,-73.98792419,5/17/2012 15:51:02,0 days 00:00:24.000000000,36174
885,Movie Theater,40.8253061,-73.92090973,5/23/2012 14:25:52,1 days 07:35:59.000000000,36178
885,Subway,40.816188000000004,-73.917947,5/23/2012 16:31:53,0 days 02:06:01.000000000,36178
885,Subway,40.71037756,-74.00755405,5/23/2012 17:26:37,0 days 00:54:44.000000000,36178
885,College Academic Building,40.69975679,-73.98790697,5/23/2012 20:13:06,0 days 02:46:29.000000000,36178
885,Donut Shop,40.79235825,-73.96778499,5/26/2012 21:27:56,0 days 22:30:39.000000000,36180
885,Subway,40.79467579,-73.97176266,5/26/2012 21:28:48,0 days 00:00:52.000000000,36180
885,Subway,40.71037756,-74.00755405,5/26/2012 21:54:37,0 days 00:25:49.000000000,36180
885,Coffee Shop,40.70964742,-74.01051729999999,5/26/2012 21:59:06,0 days 00:04:29.000000000,36180
885,Office,40.70972827,-74.01076978,5/26/2012 21:59:29,0 days 00:00:23.000000000,36180
885,Park,40.70919832,-74.01118577,6/9/2012 6:05:53,0 days 06:26:55.000000000,36194
885,Office,40.70972827,-74.01076978,6/9/2012 6:06:05,0 days 00:00:12.000000000,36194
885,Coffee Shop,40.70964742,-74.01051729999999,6/9/2012 6:27:28,0 days 00:21:23.000000000,36194
885,Subway,40.71037756,-74.00755405,6/9/2012 6:55:02,0 days 00:27:34.000000000,36194
885,Subway,40.816188000000004,-73.917947,6/9/2012 7:33:33,0 days 00:38:31.000000000,36194
885,Deli / Bodega,40.82161194,-73.91215452,6/9/2012 7:34:16,0 days 00:00:43.000000000,36194
885,Post Office,40.81887591,-73.92683029,6/11/2012 15:31:52,0 days 08:03:32.000000000,36197
885,Food & Drink Shop,40.81881563,-73.92717879,6/11/2012 15:40:01,0 days 00:08:09.000000000,36197
885,Subway,40.8278609,-73.92565146,6/17/2012 21:49:52,0 days 21:56:13.000000000,36201
885,Coffee Shop,40.70964742,-74.01051729999999,6/17/2012 22:23:58,0 days 00:34:06.000000000,36201
885,Office,40.70987145,-74.01111982,6/17/2012 22:41:32,0 days 00:17:34.000000000,36201
885,Subway,40.71037756,-74.00755405,6/20/2012 22:33:05,2 days 14:04:20.000000000,36203
885,Coffee Shop,40.70964742,-74.01051729999999,6/20/2012 23:43:38,0 days 01:10:33.000000000,36203
885,Office,40.70987145,-74.01111982,6/20/2012 23:43:51,0 days 00:00:13.000000000,36203
885,Park,40.70919832,-74.01118577,7/7/2012 5:49:45,0 days 21:26:05.000000000,36212
885,Office,40.70987145,-74.01111982,7/7/2012 5:49:57,0 days 00:00:12.000000000,36212
885,Coffee Shop,40.70964742,-74.01051729999999,7/7/2012 6:03:02,0 days 00:13:05.000000000,36212
885,Office,40.70986497,-74.01053451,7/13/2012 7:15:08,0 days 08:22:40.000000000,36218
885,Coffee Shop,40.70964742,-74.01051729999999,7/13/2012 7:15:22,0 days 00:00:14.000000000,36218
885,Subway,40.71037756,-74.00755405,7/13/2012 7:15:42,0 days 00:00:20.000000000,36218
885,Subway,40.816188000000004,-73.917947,7/17/2012 7:20:23,0 days 12:54:01.000000000,36222
885,Deli / Bodega,40.82161194,-73.91215452,7/17/2012 7:20:37,0 days 00:00:14.000000000,36222
885,Office,40.70986497,-74.01053451,7/24/2012 6:35:42,6 days 11:49:06.000000000,36224
885,Coffee Shop,40.70964742,-74.01051729999999,7/24/2012 6:36:02,0 days 00:00:20.000000000,36224
885,Subway,40.71037756,-74.00755405,7/24/2012 6:36:19,0 days 00:00:17.000000000,36224
885,Subway,40.816188000000004,-73.917947,7/24/2012 8:09:20,0 days 01:33:01.000000000,36224
885,Deli / Bodega,40.82161194,-73.91215452,7/24/2012 8:09:42,0 days 00:00:22.000000000,36224
885,Home (private),40.81827071,-73.9065883,7/24/2012 8:10:01,0 days 00:00:19.000000000,36224
885,Office,40.70986497,-74.01053451,9/13/2012 5:51:25,3 days 07:33:48.000000000,36236
885,Coffee Shop,40.70964742,-74.01051729999999,9/13/2012 5:51:39,0 days 00:00:14.000000000,36236
885,Subway,40.816188000000004,-73.917947,9/13/2012 7:02:17,0 days 01:10:38.000000000,36236
885,Deli / Bodega,40.82161194,-73.91215452,9/13/2012 7:02:36,0 days 00:00:19.000000000,36236
885,College Academic Building,40.69975679,-73.98790697,10/18/2012 19:51:23,1 days 12:33:30.000000000,36244
885,University,40.69552761,-73.98757411,10/18/2012 19:52:02,0 days 00:00:39.000000000,36244
885,Bar,40.7094667,-74.01291847,10/18/2012 22:21:57,0 days 02:29:55.000000000,36244
885,Office,40.70986497,-74.01053451,10/23/2012 5:17:58,0 days 09:19:16.000000000,36245
885,Coffee Shop,40.70964742,-74.01051729999999,10/23/2012 5:18:38,0 days 00:00:40.000000000,36245
885,Subway,40.81807001,-73.91209137,10/23/2012 7:03:24,0 days 01:44:46.000000000,36245
885,Subway,40.816188000000004,-73.917947,10/23/2012 7:03:39,0 days 00:00:15.000000000,36245
885,Deli / Bodega,40.82161194,-73.91215452,10/23/2012 7:09:06,0 days 00:05:27.000000000,36245
885,Home (private),40.81827071,-73.9065883,10/23/2012 7:10:45,0 days 00:01:39.000000000,36245
885,Subway,40.816188000000004,-73.917947,10/27/2012 13:40:25,2 days 06:14:42.000000000,36249
885,Deli / Bodega,40.82161194,-73.91215452,10/27/2012 15:04:45,0 days 01:24:20.000000000,36249
885,Government Building,40.716012,-74.01130400000001,11/6/2012 5:55:06,0 days 11:08:44.000000000,36251
885,Office,40.70986497,-74.01053451,11/6/2012 5:55:33,0 days 00:00:27.000000000,36251
885,Coffee Shop,40.70964742,-74.01051729999999,11/6/2012 5:55:54,0 days 00:00:21.000000000,36251
885,Subway,40.81807001,-73.91209137,11/6/2012 7:22:01,0 days 01:26:07.000000000,36251
885,Subway,40.816188000000004,-73.917947,11/6/2012 7:22:45,0 days 00:00:44.000000000,36251
885,Subway,40.71037756,-74.00755405,11/6/2012 23:07:24,0 days 15:44:39.000000000,36252
885,Coffee Shop,40.70964742,-74.01051729999999,11/6/2012 23:07:43,0 days 00:00:19.000000000,36252
885,Other Great Outdoors,40.75201756,-73.97121724,11/8/2012 5:22:08,1 days 06:14:25.000000000,36253
885,Office,40.70986497,-74.01053451,11/8/2012 5:22:44,0 days 00:00:36.000000000,36253
885,Coffee Shop,40.70964742,-74.01051729999999,11/8/2012 5:22:55,0 days 00:00:11.000000000,36253
885,Subway,40.816188000000004,-73.917947,11/8/2012 7:26:46,0 days 02:03:51.000000000,36253
885,Home (private),40.81827071,-73.9065883,11/11/2012 19:38:37,2 days 00:21:52.000000000,36254
885,Deli / Bodega,40.82161194,-73.91215452,11/11/2012 19:39:04,0 days 00:00:27.000000000,36254
885,Subway,40.71037756,-74.00755405,11/11/2012 22:34:33,0 days 02:55:29.000000000,36254
885,Office,40.70986497,-74.01053451,11/11/2012 22:46:44,0 days 00:12:11.000000000,36254
885,Office,40.70986497,-74.01053451,11/12/2012 5:58:09,0 days 07:11:25.000000000,36255
885,Coffee Shop,40.70964742,-74.01051729999999,11/12/2012 5:58:22,0 days 00:00:13.000000000,36255
885,Subway,40.816188000000004,-73.917947,11/12/2012 7:09:46,0 days 01:11:24.000000000,36255
885,Deli / Bodega,40.82161194,-73.91215452,11/12/2012 7:16:01,0 days 00:06:15.000000000,36255
885,Office,40.70986497,-74.01053451,11/27/2012 6:23:19,0 days 12:16:07.000000000,36263
885,Coffee Shop,40.70964742,-74.01051729999999,11/27/2012 6:23:33,0 days 00:00:14.000000000,36263
885,Subway,40.81807001,-73.91209137,11/27/2012 7:08:29,0 days 00:44:56.000000000,36263
885,Subway,40.816188000000004,-73.917947,11/27/2012 7:08:47,0 days 00:00:18.000000000,36263
885,Subway,40.81807001,-73.91209137,12/4/2012 7:08:39,0 days 11:46:32.000000000,36269
885,Subway,40.816188000000004,-73.917947,12/4/2012 7:09:02,0 days 00:00:23.000000000,36269
885,Deli / Bodega,40.82161194,-73.91215452,12/4/2012 7:12:42,0 days 00:03:40.000000000,36269
885,Subway,40.69928373,-73.99051666,12/17/2012 16:38:03,0 days 07:48:05.000000000,36279
885,College Academic Building,40.70006672,-73.98748802,12/17/2012 16:38:19,0 days 00:00:16.000000000,36279
885,Wings Joint,40.91156668,-73.78010273,12/22/2012 22:37:04,1 days 10:01:24.000000000,36282
885,Deli / Bodega,40.82174707,-73.91197079999999,12/22/2012 23:51:30,0 days 01:14:26.000000000,36282
885,Home (private),40.81827071,-73.9065883,12/22/2012 23:52:18,0 days 00:00:48.000000000,36282
885,Office,40.70986497,-74.01053451,1/2/2013 5:51:36,0 days 07:06:32.000000000,36287
885,Coffee Shop,40.70964742,-74.01051729999999,1/2/2013 5:51:50,0 days 00:00:14.000000000,36287
885,Subway,40.81807001,-73.91209137,1/2/2013 7:10:32,0 days 01:18:42.000000000,36287
885,Subway,40.816188000000004,-73.917947,1/2/2013 7:10:44,0 days 00:00:12.000000000,36287
885,Deli / Bodega,40.82174707,-73.91197079999999,1/2/2013 7:16:02,0 days 00:05:18.000000000,36287
885,Home (private),40.81827071,-73.9065883,1/2/2013 7:16:31,0 days 00:00:29.000000000,36287
885,Deli / Bodega,40.82174707,-73.91197079999999,1/5/2013 7:18:14,0 days 17:13:18.000000000,36289
885,Post Office,40.81887591,-73.92683029,1/5/2013 8:57:29,0 days 01:39:15.000000000,36289
885,Gym / Fitness Center,40.8170722,-73.91538108,1/5/2013 9:03:39,0 days 00:06:10.000000000,36289
885,Subway,40.71037756,-74.00755405,1/7/2013 20:59:23,0 days 13:41:22.000000000,36292
885,Coffee Shop,40.70964742,-74.01051729999999,1/7/2013 20:59:41,0 days 00:00:18.000000000,36292
885,Coffee Shop,40.70964742,-74.01051729999999,1/14/2013 7:04:00,0 days 08:14:38.000000000,36298
885,Office,40.70986497,-74.01053451,1/14/2013 7:04:13,0 days 00:00:13.000000000,36298
885,Home (private),40.81827071,-73.9065883,1/26/2013 5:31:13,0 days 08:12:38.000000000,36306
885,Deli / Bodega,40.82174707,-73.91197079999999,1/26/2013 5:31:22,0 days 00:00:09.000000000,36306
885,Subway,40.81807001,-73.91209137,1/26/2013 5:51:27,0 days 00:20:05.000000000,36306
885,Bank,40.81651494,-73.91886593,1/28/2013 13:26:12,0 days 05:20:15.000000000,36308
885,University,40.69521865,-73.98757411,1/28/2013 14:39:07,0 days 01:12:55.000000000,36308
885,Coffee Shop,40.702345,-73.9906849,1/28/2013 17:18:41,0 days 02:39:34.000000000,36308
885,Subway,40.69928373,-73.99051666,2/6/2013 18:08:54,0 days 10:26:51.000000000,36321
885,University,40.69521865,-73.98757411,2/6/2013 18:09:26,0 days 00:00:32.000000000,36321
885,Subway,40.81807001,-73.91209137,2/10/2013 21:55:40,0 days 07:37:56.000000000,36325
885,Subway,40.7076499,-74.01398788,2/10/2013 22:36:50,0 days 00:41:10.000000000,36325
886,Coffee Shop,40.7271903,-73.98609918,12/1/2012 12:24:57,0 days 12:34:54.000000000,36345
886,Bridge,40.71346789,-73.97225618,12/1/2012 12:51:15,0 days 00:26:18.000000000,36345
886,Gym / Fitness Center,40.73003392,-73.99233169,12/3/2012 22:13:12,1 days 05:16:29.000000000,36347
886,Hot Dog Joint,40.72704085,-73.98383596,12/4/2012 0:04:46,0 days 01:51:34.000000000,36347
886,Bar,40.725379,-73.98359599999999,12/4/2012 0:31:28,0 days 00:26:42.000000000,36347
886,Airport,40.771561,-73.880534,1/2/2013 21:02:30,11 days 18:58:30.000000000,36350
886,Taxi,40.7689,-73.86541,1/2/2013 21:34:27,0 days 00:31:57.000000000,36350
886,Sushi Restaurant,40.726766,-73.983292,1/12/2013 17:22:18,0 days 03:52:43.000000000,36352
886,Hot Dog Joint,40.72704085,-73.98383596,1/12/2013 17:46:24,0 days 00:24:06.000000000,36352
886,Dessert Shop,40.72736571,-73.98452667,1/12/2013 18:29:54,0 days 00:43:30.000000000,36352
886,Home (private),40.7312265,-73.98887973,1/12/2013 19:59:20,0 days 01:29:26.000000000,36352
887,Bar,40.737660999999996,-74.031302,4/14/2012 21:46:56,1 days 00:30:16.000000000,36355
887,Bar,40.74604869,-74.028416,4/14/2012 23:01:00,0 days 01:14:04.000000000,36355
887,American Restaurant,40.74555985,-74.03324544,4/14/2012 23:43:45,0 days 00:42:45.000000000,36355
887,Bar,40.737741,-74.033078,5/12/2012 21:25:40,2 days 07:48:16.000000000,36358
887,Bar,40.737660999999996,-74.031302,5/12/2012 21:59:34,0 days 00:33:54.000000000,36358
887,Gym / Fitness Center,40.743467100000004,-74.02893642,7/4/2012 10:49:21,0 days 20:48:46.000000000,36364
887,Sandwich Place,40.74298479,-74.02927495,7/4/2012 11:35:04,0 days 00:45:43.000000000,36364
887,Bar,40.74350269,-74.02915446,12/1/2012 22:55:22,1 days 00:43:15.000000000,36374
887,Bar,40.737103999999995,-74.02906999999999,12/2/2012 0:10:08,0 days 01:14:46.000000000,36374
887,Pizza Place,40.73759619,-74.03083561,12/2/2012 0:50:34,0 days 00:40:26.000000000,36374
887,Bar,40.738275,-74.035961,12/2/2012 1:01:12,0 days 00:10:38.000000000,36374
888,American Restaurant,40.74567555,-74.00567983,4/8/2012 11:58:38,0 days 19:34:19.000000000,36376
888,Coffee Shop,40.74277821,-73.99833798,4/8/2012 12:57:53,0 days 00:59:15.000000000,36376
888,Office,40.73948196,-73.98989439,4/12/2012 19:12:38,0 days 19:29:56.000000000,36378
888,Korean Restaurant,40.737632,-73.990045,4/12/2012 20:13:20,0 days 01:00:42.000000000,36378
888,Eastern European Restaurant,40.72915518,-73.98702890000001,5/12/2012 0:02:24,3 days 02:26:01.000000000,36384
888,Bar,40.724793,-73.983999,5/12/2012 1:26:02,0 days 01:23:38.000000000,36384
888,Gym / Fitness Center,40.73757,-74.0017,5/28/2012 14:36:47,0 days 23:14:18.000000000,36388
888,Park,40.74706189,-74.00519371,5/28/2012 17:15:57,0 days 02:39:10.000000000,36388
888,BBQ Joint,40.73665704,-74.00133133,5/28/2012 19:35:57,0 days 02:20:00.000000000,36388
888,Art Gallery,40.747141,-74.00717854,7/16/2012 19:02:06,0 days 23:30:40.000000000,36400
888,Park,40.74706189,-74.00519371,7/16/2012 20:56:22,0 days 01:54:16.000000000,36400
888,Burger Joint,40.74018614,-74.00571426,7/16/2012 21:13:24,0 days 00:17:02.000000000,36400
888,Art Gallery,40.71648764,-74.00377465,8/14/2012 18:13:35,0 days 04:07:03.000000000,36404
888,Bar,40.720079999999996,-74.00995400000001,8/14/2012 18:59:13,0 days 00:45:38.000000000,36404
888,Bar,40.737977,-73.99069,11/12/2012 11:02:05,0 days 16:48:22.000000000,36409
888,Vietnamese Restaurant,40.74293553,-74.00395254,11/12/2012 12:16:29,0 days 01:14:24.000000000,36409
888,Caf,40.736827000000005,-73.986909,11/12/2012 15:00:16,0 days 02:43:47.000000000,36409
888,Japanese Restaurant,40.74134799,-73.99656693,11/25/2012 18:44:22,3 days 21:38:08.000000000,36410
888,Bar,40.72581151,-73.98489475,11/25/2012 20:39:36,0 days 01:55:14.000000000,36410
889,General Travel,40.86291416,-74.02388138,4/7/2012 14:08:54,1 days 01:39:26.000000000,36420
889,General Travel,40.87838623,-74.00553637,4/7/2012 14:19:37,0 days 00:10:43.000000000,36420
889,Other Great Outdoors,40.90266454,-74.00578886,4/7/2012 14:20:27,0 days 00:00:50.000000000,36420
889,General Travel,40.86291416,-74.02388138,4/7/2012 15:53:41,0 days 01:33:14.000000000,36420
889,Ice Cream Shop,40.870536,-74.01410371,4/7/2012 15:56:21,0 days 00:02:40.000000000,36420
889,Clothing Store,40.92695162,-73.99681369,4/7/2012 16:34:14,0 days 00:37:53.000000000,36420
889,Miscellaneous Shop,40.927002,-73.99781723,4/7/2012 17:01:39,0 days 00:27:25.000000000,36420
889,Department Store,40.926834,-73.99769962,4/7/2012 17:28:49,0 days 00:27:10.000000000,36420
889,Neighborhood,40.92431191,-73.9968883,4/7/2012 17:36:05,0 days 00:07:16.000000000,36420
889,Student Center,40.893280700000005,-74.0322643,4/12/2012 13:15:11,0 days 15:15:26.000000000,36426
889,College Academic Building,40.89851723,-74.02913151,4/12/2012 13:22:49,0 days 00:07:38.000000000,36426
889,Neighborhood,40.88595663,-74.04349566,4/12/2012 15:47:54,0 days 02:25:05.000000000,36426
889,College Academic Building,40.89748968,-74.03334618,4/12/2012 15:48:26,0 days 00:00:32.000000000,36426
889,Other Great Outdoors,40.90266454,-74.00578886,4/12/2012 18:30:49,0 days 02:42:23.000000000,36426
889,College Academic Building,40.89839491,-74.02952167,4/12/2012 18:31:19,0 days 00:00:30.000000000,36426
889,Neighborhood,40.92431191,-73.9968883,4/12/2012 18:49:03,0 days 00:17:44.000000000,36426
889,Other Great Outdoors,40.90266454,-74.00578886,4/18/2012 9:03:10,0 days 10:20:57.000000000,36430
889,Bus Station,40.90202619,-74.00853756,4/18/2012 9:18:54,0 days 00:15:44.000000000,36430
889,University,40.89690578,-74.03017044,4/18/2012 9:37:44,0 days 00:18:50.000000000,36430
889,Neighborhood,40.88595663,-74.04349566,4/18/2012 10:16:29,0 days 00:38:45.000000000,36430
889,Other Great Outdoors,40.90266454,-74.00578886,4/18/2012 11:14:42,0 days 00:58:13.000000000,36430
889,College Academic Building,40.89839491,-74.02952167,4/18/2012 11:15:33,0 days 00:00:51.000000000,36430
889,Neighborhood,40.88595663,-74.04349566,4/18/2012 12:42:41,0 days 01:27:08.000000000,36430
889,Other Great Outdoors,40.90266454,-74.00578886,4/18/2012 15:51:26,0 days 03:08:45.000000000,36431
889,College Academic Building,40.89851723,-74.02913151,4/18/2012 15:52:02,0 days 00:00:36.000000000,36431
889,Neighborhood,40.92431191,-73.9968883,4/18/2012 17:25:00,0 days 01:32:58.000000000,36431
889,Other Great Outdoors,40.89726633,-74.00497974,4/23/2012 9:18:50,0 days 09:42:44.000000000,36437
889,Neighborhood,40.88595663,-74.04349566,4/23/2012 9:37:49,0 days 00:18:59.000000000,36437
889,College Academic Building,40.89748968,-74.03334618,4/23/2012 9:38:15,0 days 00:00:26.000000000,36437
889,Other Great Outdoors,40.89726633,-74.00497974,4/23/2012 11:07:37,0 days 01:29:22.000000000,36437
889,College Academic Building,40.89839491,-74.02952167,4/23/2012 11:08:25,0 days 00:00:48.000000000,36437
889,College Academic Building,40.89748968,-74.03334618,4/23/2012 12:59:07,0 days 01:50:42.000000000,36437
889,Other Great Outdoors,40.89726633,-74.00497974,4/23/2012 14:30:50,0 days 01:31:43.000000000,36437
889,College Academic Building,40.89827481,-74.02881019,4/23/2012 14:31:20,0 days 00:00:30.000000000,36437
889,Neighborhood,40.88595663,-74.04349566,4/23/2012 16:59:48,0 days 02:28:28.000000000,36437
889,College Academic Building,40.89748968,-74.03334618,4/23/2012 17:00:34,0 days 00:00:46.000000000,36437
889,Food & Drink Shop,40.9163785,-74.07649656,4/28/2012 16:47:10,0 days 07:28:16.000000000,36445
889,Bus Station,40.91911218,-74.07951959,4/28/2012 16:58:21,0 days 00:11:11.000000000,36445
889,Neighborhood,40.92564269,-73.99709489,4/28/2012 17:57:35,0 days 00:59:14.000000000,36445
889,Deli / Bodega,40.94069224,-73.99149955,5/4/2012 15:25:02,0 days 19:34:05.000000000,36448
889,Movie Theater,40.92583762,-73.99671040000001,5/4/2012 15:44:30,0 days 00:19:28.000000000,36448
889,Miscellaneous Shop,40.927002,-73.99781723,5/17/2012 13:35:50,0 days 17:01:52.000000000,36454
889,City,40.92453328,-73.99731870000001,5/17/2012 15:25:00,0 days 01:49:10.000000000,36454
889,Clothing Store,40.92695162,-73.99681369,5/18/2012 17:04:11,1 days 01:39:11.000000000,36455
889,Miscellaneous Shop,40.927002,-73.99781723,5/18/2012 17:21:38,0 days 00:17:27.000000000,36455
889,Fast Food Restaurant,40.935941,-73.99509685,5/18/2012 17:53:19,0 days 00:31:41.000000000,36455
889,City,40.92453328,-73.99731870000001,5/18/2012 20:19:47,0 days 02:26:28.000000000,36455
889,Furniture / Home Store,40.92405994,-74.07398701,6/6/2012 11:56:00,0 days 03:18:00.000000000,36462
889,Scandinavian Restaurant,40.92359787,-74.07411575,6/6/2012 12:03:27,0 days 00:07:27.000000000,36462
889,Gas Station / Garage,40.91491116,-74.00319506,6/6/2012 13:28:38,0 days 01:25:11.000000000,36462
889,City,40.92376506,-73.99755973,6/6/2012 14:34:53,0 days 01:06:15.000000000,36462
889,Park,40.76790698,-73.9709073,6/6/2012 17:30:15,0 days 02:55:22.000000000,36462
889,Bus Station,40.90202619,-74.00853756,6/11/2012 7:51:58,1 days 09:35:07.000000000,36467
889,University,40.89690578,-74.03017044,6/11/2012 8:12:21,0 days 00:20:23.000000000,36467
889,College Academic Building,40.89607102,-74.03000938,6/11/2012 8:17:22,0 days 00:05:01.000000000,36467
